step,time,kinetic,potential,total,temperature
230,1.15000000000000013e0,1.07958268897645908e2,-2.13872031116834989e2,-1.05913762219189081e2,1.09048756462268592e0
231,1.15500000000000003e0,1.07458235118605714e2,-2.13371276740811425e2,-1.05913041622205711e2,1.08543671836975464e0
232,1.15999999999999992e0,1.06277983878428003e2,-2.12183801021449057e2,-1.05905817143021054e2,1.07351498867098982e0
233,1.16500000000000004e0,1.04550728451356420e2,-2.10442828800659299e2,-1.05892100349302879e2,1.05606796415511539e0
234,1.16999999999999993e0,1.02509615740057640e2,-2.08383589218509712e2,-1.05873973478452072e2,1.03545066404098618e0
235,1.17500000000000004e0,1.00445864952505318e2,-2.06303389400925596e2,-1.05857524448420278e2,1.01460469648995266e0
236,1.17999999999999994e0,9.86199580702926681e1,-2.04470076900208909e2,-1.05850118829916241e2,9.96161192629218872e-1
237,1.18500000000000005e0,9.71617121583055194e1,-2.03016963300033552e2,-1.05855251141728033e2,9.81431435942479946e-1
238,1.18999999999999995e0,9.60246870127534748e1,-2.01893515011242556e2,-1.05868827998489081e2,9.69946333462156307e-1
239,1.19500000000000006e0,9.50321768998013567e1,-2.00915775305877560e2,-1.05883598406076203e2,9.59920978785872236e-1
240,1.19999999999999996e0,9.39874666317702037e1,-1.99880120599302785e2,-1.05892653967532581e2,9.49368349815860602e-1
241,1.20500000000000007e0,9.27728415563695279e1,-1.98665861835315297e2,-1.05893020278945770e2,9.37099409660298255e-1
242,1.20999999999999996e0,9.13897841842118481e1,-1.97276518163170095e2,-1.05886733978958247e2,9.23129133173857030e-1
243,1.21500000000000008e0,8.99403097776175002e1,-1.95818102738943821e2,-1.05877792961326321e2,9.08487977551691972e-1
244,1.21999999999999997e0,8.85659909780776928e1,-1.94436890268663291e2,-1.05870899290585598e2,8.94605969475532281e-1
245,1.22500000000000009e0,8.73800274807672395e1,-1.93249136437773075e2,-1.05869108957005835e2,8.82626540209770050e-1
246,1.22999999999999998e0,8.64262850516292502e1,-1.92297907674410482e2,-1.05871622622781231e2,8.72992778299285344e-1
247,1.23500000000000010e0,8.56843992682120756e1,-1.91559797763742779e2,-1.05875398495530703e2,8.65498982507192705e-1
248,1.23999999999999999e0,8.51110573857362880e1,-1.90988577277024007e2,-1.05877519891287719e2,8.59707650360972631e-1
249,1.24500000000000011e0,8.46785007920200457e1,-1.90555798335528095e2,-1.05877297543508050e2,8.55338391838586287e-1
250,1.25000000000000000e0,8.43903945276098284e1,-1.90265768704935851e2,-1.05875374177326023e2,8.52428227551614404e-1
251,1.25500000000000012e0,8.42777901206099216e1,-1.90149666401283554e2,-1.05871876280673632e2,8.51290809299090068e-1
252,1.26000000000000001e0,8.43933162885817438e1,-1.90259961932284256e2,-1.05866645643702512e2,8.52457740288704469e-1
253,1.26500000000000012e0,8.48008068819117113e1,-1.90663072933023585e2,-1.05862266051111874e2,8.56573806887997113e-1
254,1.27000000000000002e0,8.55474955687330691e1,-1.91409126068187703e2,-1.05861630499454634e2,8.64116116855889627e-1
255,1.27500000000000013e0,8.66276124104314817e1,-1.92493659788933599e2,-1.05866047378502117e2,8.75026387984156329e-1
256,1.28000000000000003e0,8.79579246101541798e1,-1.93832742913541892e2,-1.05874818303387713e2,8.88463884951052330e-1
257,1.28499999999999992e0,8.93913196191316217e1,-1.95275823612652090e2,-1.05884503993520468e2,9.02942622415470963e-1
258,1.29000000000000004e0,9.07683759976501676e1,-1.96659257315823936e2,-1.05890881318173768e2,9.16852282804547114e-1
259,1.29499999999999993e0,9.19701236563072939e1,-1.97863170467472656e2,-1.05893046811165362e2,9.28991148043508019e-1
260,1.30000000000000004e0,9.29414064433335909e1,-1.98832791820666785e2,-1.05891385377333194e2,9.38802085286197907e-1
261,1.30499999999999994e0,9.36786987934863618e1,-1.99567818449619068e2,-1.05889119656132706e2,9.46249482762488547e-1
262,1.31000000000000005e0,9.41901618564669576e1,-2.00079954529698966e2,-1.05889792673232009e2,9.51415776327949048e-1
263,1.31499999999999995e0,9.44551179985328275e1,-2.00349780918909318e2,-1.05894662920376490e2,9.54092100995281078e-1
264,1.32000000000000006e0,9.44053947271352172e1,-2.00308164372106546e2,-1.05902769644971329e2,9.53589845728638585e-1
265,1.32499999999999996e0,9.39454034635885904e1,-1.99855325967018302e2,-1.05909922503429712e2,9.48943469329177725e-1
266,1.33000000000000007e0,9.30152742659665677e1,-1.98924858545637761e2,-1.05909584279671193e2,9.39548224908753227e-1
267,1.33499999999999996e0,9.16758504123968123e1,-1.97571838574850432e2,-1.05895988162453619e2,9.26018691034311225e-1
268,1.34000000000000008e0,9.01723004585423809e1,-1.96042719325003105e2,-1.05870418866460724e2,9.10831317763054371e-1
269,1.34499999999999997e0,8.89133629836416191e1,-1.94755521379587805e2,-1.05842158395946186e2,8.98114777612541659e-1
270,1.35000000000000009e0,8.83315070776452558e1,-1.94155826259065805e2,-1.05824319181420549e2,8.92237445228739934e-1
271,1.35499999999999998e0,8.86900759559650282e1,-1.94515646768609173e2,-1.05825570812644145e2,8.95859353090555866e-1
272,1.36000000000000010e0,8.99739035970743828e1,-1.95816176029670629e2,-1.05842272432596246e2,9.08827309061357447e-1
273,1.36499999999999999e0,9.19328403775258636e1,-1.97796812070869180e2,-1.05863971693343316e2,9.28614549267937961e-1
274,1.37000000000000011e0,9.42175805354888496e1,-2.00100513125279235e2,-1.05882932589790386e2,9.51692732681705511e-1
275,1.37500000000000000e0,9.65011856764904934e1,-2.02398009181601623e2,-1.05896823505111129e2,9.74759451277681710e-1
276,1.38000000000000012e0,9.85356846245169038e1,-2.04440889023046537e2,-1.05905204398529634e2,9.95309945702191001e-1
277,1.38500000000000001e0,1.00156288528652468e2,-2.06065830919620112e2,-1.05909542390967644e2,1.01167968210760062e0
278,1.39000000000000012e0,1.01266834423456416e2,-2.07178513695844543e2,-1.05911679272388128e2,1.02289731740865064e0
279,1.39500000000000002e0,1.01823398472384724e2,-2.07735636764457837e2,-1.05912238292073113e2,1.02851917648873470e0
280,1.40000000000000013e0,1.01820784877570901e2,-2.07732007167596521e2,-1.05911222290025620e2,1.02849277654112026e0
281,1.40500000000000003e0,1.01288723396563725e2,-2.07197020766907627e2,-1.05908297370343902e2,1.02311841814710824e0
282,1.40999999999999992e0,1.00297957970745998e2,-2.06200204018696724e2,-1.05902246047950726e2,1.01311068657319181e0
283,1.41500000000000004e0,9.89700710555766392e1,-2.04862458469268631e2,-1.05892387413691992e2,9.99697687430067039e-1
284,1.41999999999999993e0,9.74829099636767324e1,-2.03362037350429631e2,-1.05879127386752899e2,9.84675858218956868e-1
285,1.42500000000000004e0,9.60550195769935442e1,-2.01920876554966611e2,-1.05865856977973067e2,9.70252722999934814e-1
286,1.42999999999999994e0,9.49013043482778897e1,-2.00758460252135450e2,-1.05857155903857560e2,9.58599033820988766e-1
287,1.43500000000000005e0,9.41661831135495362e1,-2.00023009650462001e2,-1.05856826536912465e2,9.51173566803530712e-1
288,1.43999999999999995e0,9.38681419967211497e1,-1.99732894745466837e2,-1.05864752748745687e2,9.48163050471930835e-1
289,1.44500000000000006e0,9.39018271983569974e1,-1.99778497464398669e2,-1.05876670266041671e2,9.48503305033909117e-1
290,1.44999999999999996e0,9.40980984214170064e1,-1.99985133655106495e2,-1.05887035233689488e2,9.50485842640575784e-1
291,1.45500000000000007e0,9.43025090039256639e1,-2.00194705667004058e2,-1.05892196663078394e2,9.52550595999249183e-1
292,1.45999999999999996e0,9.44298037812010449e1,-2.00321292376141287e2,-1.05891488594940242e2,9.53836401830313596e-1
293,1.46500000000000008e0,9.44731922112736697e1,-2.00360842504910806e2,-1.05887650293637137e2,9.54274668800744186e-1
294,1.46999999999999997e0,9.44763985250891807e1,-2.00359664893006340e2,-1.05883266367917159e2,9.54307055808981675e-1
295,1.47500000000000009e0,9.44956018314726123e1,-2.00375369673299815e2,-1.05879767841827203e2,9.54501028600733492e-1
296,1.47999999999999998e0,9.45805076611491558e1,-2.00457636068181785e2,-1.05877128407032629e2,9.55358663243930817e-1
297,1.48500000000000010e0,9.47768324906988937e1,-2.00650192431463466e2,-1.05873359940764573e2,9.57341742330291900e-1
298,1.48999999999999999e0,9.51343700078082009e1,-2.01003863811860157e2,-1.05869493804051956e2,9.60953232402103064e-1
299,1.49500000000000011e0,9.57020164366632429e1,-2.01569182564095797e2,-1.05867166127432554e2,9.66687034713770155e-1
300,1.50000000000000000e0,9.65047204237939837e1,-2.02372877391188126e2,-1.05868156967394142e2,9.74795155795898816e-1
301,1.50500000000000012e0,9.75163259595225043e1,-2.03390163869615748e2,-1.05873837910093243e2,9.85013393530530301e-1
302,1.51000000000000001e0,9.86478431183711848e1,-2.04530403678978786e2,-1.05882560560607601e2,9.96442859781527135e-1
303,1.51500000000000012e0,9.97634528450041955e1,-2.05655580662734820e2,-1.05892127817730625e2,1.00771164489903220e0
304,1.52000000000000002e0,1.00716996196534353e2,-2.06616156441713230e2,-1.05899160245178876e2,1.01734339592458944e0
305,1.52500000000000013e0,1.01390184264108157e2,-2.07293171120180517e2,-1.05902986856072360e2,1.02414327539503192e0
306,1.53000000000000003e0,1.01713807396574069e2,-2.07617482491058638e2,-1.05903675094484569e2,1.02741219592499067e0
307,1.53500000000000014e0,1.01664431021811041e2,-2.07567029978701214e2,-1.05902598956890174e2,1.02691344466475809e0
308,1.54000000000000004e0,1.01247676359140812e2,-2.07148948652415072e2,-1.05901272293274261e2,1.02270380160748298e0
309,1.54499999999999993e0,1.00479489588597019e2,-2.06379984218026920e2,-1.05900494629429900e2,1.01494433927875782e0
310,1.55000000000000004e0,9.93750733963197348e1,-2.05275028009664879e2,-1.05899954613345145e2,1.00378862016484582e0
311,1.55499999999999994e0,9.79500967150716377e1,-2.03849760416388591e2,-1.05899663701316953e2,9.89394916313854900e-1
312,1.56000000000000005e0,9.62231899068613501e1,-2.02122842430651929e2,-1.05899652523790579e2,9.71951413200619729e-1
313,1.56499999999999995e0,9.42207766221316092e1,-2.00120578610016622e2,-1.05899801987885013e2,9.51725016385167821e-1
314,1.57000000000000006e0,9.19804007257791625e1,-1.97879484548027705e2,-1.05899083822248542e2,9.29094956826052143e-1
315,1.57499999999999996e0,8.95604049702451164e1,-1.95456768745714754e2,-1.05896363775469638e2,9.04650555255001154e-1
316,1.58000000000000007e0,8.70632471487779895e1,-1.92952656232734086e2,-1.05889409083956096e2,8.79426738876545322e-1
317,1.58499999999999996e0,8.46606727500017655e1,-1.90537022646835879e2,-1.05876349896834114e2,8.55158310606078387e-1
318,1.59000000000000008e0,8.26015723667766792e1,-1.88461376885511129e2,-1.05859804518734450e2,8.34359316836128073e-1
319,1.59499999999999997e0,8.11695577441816170e1,-1.87015774072882692e2,-1.05846216328701075e2,8.19894522668501158e-1
320,1.60000000000000009e0,8.05824459805833300e1,-1.86425669812204035e2,-1.05843223831620705e2,8.13964100813973079e-1
321,1.60499999999999998e0,8.08933993938822340e1,-1.86745237861963545e2,-1.05851838468081311e2,8.17105044382648860e-1
322,1.61000000000000010e0,8.19712951463425412e1,-1.87838238026817521e2,-1.05866942880474980e2,8.27992880266086306e-1
323,1.61499999999999999e0,8.35772099039734258e1,-1.89457277080746877e2,-1.05880067176773451e2,8.44214241454277037e-1
324,1.62000000000000011e0,8.54752264656751635e1,-1.91362357323969292e2,-1.05887130858294128e2,8.63386125915910796e-1
325,1.62500000000000000e0,8.75025543617703221e1,-1.93391423141286367e2,-1.05888868779516045e2,8.83864185472427510e-1
326,1.63000000000000012e0,8.95748960344694041e1,-1.95462408879591663e2,-1.05887512845122259e2,9.04796929641105141e-1
327,1.63500000000000001e0,9.16519802679096642e1,-1.97538036979313830e2,-1.05886056711404166e2,9.25777578463733986e-1
328,1.64000000000000012e0,9.37048264516053706e1,-1.99589961709344948e2,-1.05885135257739577e2,9.46513398501064307e-1
329,1.64500000000000002e0,9.57019900657922449e1,-2.01586590168222074e2,-1.05884600102429829e2,9.66686768341335823e-1
330,1.65000000000000013e0,9.76108741489836405e1,-2.03494939053658413e2,-1.05884064904674773e2,9.85968425747309474e-1
331,1.65500000000000003e0,9.93990382755399224e1,-2.05283582451792881e2,-1.05884544176252959e2,1.00403068965191844e0
332,1.66000000000000014e0,1.01025339912823910e2,-2.06911883048574680e2,-1.05886543135750770e2,1.02045797891741330e0
333,1.66500000000000004e0,1.02428892238956593e2,-2.08318977834235966e2,-1.05890085595279373e2,1.03463527514097575e0
334,1.66999999999999993e0,1.03532217864336076e2,-2.09426516843744480e2,-1.05894298979408404e2,1.04577997842763715e0
335,1.67500000000000004e0,1.04259024787197021e2,-2.10156083881691103e2,-1.05897059094494082e2,1.05312146249693961e0
336,1.67999999999999994e0,1.04553595696680219e2,-2.10451153392392513e2,-1.05897557695712294e2,1.05609692622909312e0
337,1.68500000000000005e0,1.04396146906856188e2,-2.10291793665942890e2,-1.05895646759086702e2,1.05450653441268871e0
338,1.68999999999999995e0,1.03808606464489287e2,-2.09700319031925432e2,-1.05891712567436144e2,1.04857178246958882e0
339,1.69500000000000006e0,1.02852034396166474e2,-2.08737779779297085e2,-1.05885745383130612e2,1.03890943834511584e0
340,1.69999999999999996e0,1.01620170392156595e2,-2.07498474972914551e2,-1.05878304580757955e2,1.02646636759754140e0
341,1.70500000000000007e0,1.00232321164499595e2,-2.06102023484874536e2,-1.05869702320374941e2,1.01244768853029887e0
342,1.70999999999999996e0,9.88255799759774618e1,-2.04686496667268699e2,-1.05860916691291237e2,9.98238181575529904e-1
343,1.71500000000000008e0,9.75380132968397646e1,-2.03392261660278024e2,-1.05854248363438259e2,9.85232457543836038e-1
344,1.71999999999999997e0,9.64875035209722540e1,-2.02337578415997456e2,-1.05850074895025202e2,9.74621247686588421e-1
345,1.72500000000000009e0,9.57530372699274324e1,-2.01602052435686062e2,-1.05849015165758630e2,9.67202396665933661e-1
346,1.72999999999999998e0,9.53627394742861725e1,-2.01213855734403921e2,-1.05851116260117749e2,9.63259994689759314e-1
347,1.73500000000000010e0,9.52953938790877686e1,-2.01150659809400196e2,-1.05855265930312427e2,9.62579736152401666e-1
348,1.73999999999999999e0,9.54965199430766916e1,-2.01356636251559081e2,-1.05860116308482390e2,9.64611312556330258e-1
349,1.74500000000000011e0,9.58988236395374685e1,-2.01763091943015780e2,-1.05864268303478312e2,9.68674986257954229e-1
350,1.75000000000000000e0,9.64392826161296028e1,-2.02307397486176541e2,-1.05868114870046938e2,9.74134167839692977e-1
351,1.75500000000000012e0,9.70678056446258921e1,-2.02937607085153530e2,-1.05869801440527638e2,9.80482885299251428e-1
352,1.76000000000000001e0,9.77529359512801648e1,-2.03622574439052926e2,-1.05869638487772761e2,9.87403393447274347e-1
353,1.76500000000000012e0,9.84842661767343799e1,-2.04353338352715156e2,-1.05869072175980776e2,9.94790567441761420e-1
354,1.77000000000000002e0,9.92639637338155012e1,-2.05132083821455097e2,-1.05868120087639596e2,1.00266630034157078e0
355,1.77500000000000013e0,1.00094734021326929e2,-2.05962899890158809e2,-1.05868165868831881e2,1.01105791940734280e0
356,1.78000000000000003e0,1.00965984073974795e2,-2.06836121003698594e2,-1.05870136929723799e2,1.01985842498964430e0
357,1.78500000000000014e0,1.01845178739372130e2,-2.07718889651034118e2,-1.05873710911661988e2,1.02873917918557711e0
358,1.79000000000000004e0,1.02678720066819409e2,-2.08556746106181492e2,-1.05878026039362084e2,1.03715878855373145e0
359,1.79499999999999993e0,1.03401023369667854e2,-2.09283521874379943e2,-1.05882498504712089e2,1.04445478151179660e0
360,1.80000000000000004e0,1.03947974886036349e2,-2.09834344359691045e2,-1.05886369473654696e2,1.04997954430339746e0
361,1.80499999999999994e0,1.04269661105703875e2,-2.10158376254909825e2,-1.05888715149205950e2,1.05322890005761494e0
362,1.81000000000000005e0,1.04340138488564250e2,-2.10230168867877211e2,-1.05890030379312961e2,1.05394079281378028e0
363,1.81499999999999995e0,1.04155004482603431e2,-2.10046401375178817e2,-1.05891396892575386e2,1.05207075234952963e0
364,1.82000000000000006e0,1.03711683351823510e2,-2.09606114800144439e2,-1.05894431448320930e2,1.04759276112953037e0
365,1.82499999999999996e0,1.02990347680684323e2,-2.08889194630753082e2,-1.05898846950068759e2,1.04030654222913466e0
366,1.83000000000000007e0,1.01961950548563721e2,-2.07863277385457764e2,-1.05901326836894043e2,1.02991869240973455e0
367,1.83499999999999996e0,1.00634854538606007e2,-2.06532032106158624e2,-1.05897177567552617e2,1.01651368220814153e0
368,1.84000000000000008e0,9.91100418647438488e1,-2.04995737421278619e2,-1.05885695556534770e2,1.00111153398731156e0
369,1.84499999999999997e0,9.75856269373066567e1,-2.03457612884538833e2,-1.05871985947232176e2,9.85713403407137978e-1
370,1.85000000000000009e0,9.62763197881775170e1,-2.02141701682513457e2,-1.05865381894335940e2,9.72488078668459766e-1
371,1.85499999999999998e0,9.52954763552249062e1,-2.01166282476994212e2,-1.05870806121769306e2,9.62580569244696038e-1
372,1.86000000000000010e0,9.45930931884922899e1,-2.00477692357284297e2,-1.05884599168792008e2,9.55485789782750450e-1
373,1.86499999999999999e0,9.40008214383092309e1,-1.99898418367599817e2,-1.05897596929290586e2,9.49503246851608362e-1
374,1.87000000000000011e0,9.33641044446455766e1,-1.99263255206308855e2,-1.05899150761663279e2,9.43071762067127062e-1
375,1.87500000000000000e0,9.26882956378770331e1,-1.98572798648894263e2,-1.05884503011017230e2,9.36245410483606433e-1
376,1.88000000000000012e0,9.21912711671098890e1,-1.98052177833239966e2,-1.05860906666130077e2,9.31224961283938280e-1
377,1.88500000000000001e0,9.21890913481873326e1,-1.98034807813812705e2,-1.05845716465625372e2,9.31202942910983156e-1
378,1.89000000000000012e0,9.28709656593772479e1,-1.98720487874884157e2,-1.05849522215506909e2,9.38090562215931789e-1
379,1.89500000000000002e0,9.41617207331868826e1,-2.00028058961457930e2,-1.05866338228271047e2,9.51128492254412983e-1
380,1.90000000000000013e0,9.57948629374189125e1,-2.01677475210963252e2,-1.05882612273544339e2,9.67624878155746604e-1
381,1.90500000000000003e0,9.74859818829585123e1,-2.03377680309726173e2,-1.05891698426767661e2,9.84706887706651601e-1
382,1.91000000000000014e0,9.90414971898144927e1,-2.04935842861353990e2,-1.05894345671539497e2,1.00041916353347982e0
383,1.91500000000000004e0,1.00365337757353601e2,-2.06259154703203365e2,-1.05893816945849764e2,1.01379129047831928e0
384,1.91999999999999993e0,1.01417954757358359e2,-2.07311057126061030e2,-1.05893102368702671e2,1.02442378542786217e0
