step,time,kinetic,potential,total,temperature
7528,3.76400000000000006e1,1.06187200630712454e2,-1.95173192561703388e2,-8.89859919309909344e1,1.07259798616881263e0
7529,3.76450000000000031e1,1.06955235402686924e2,-1.95952475362615786e2,-8.89972399599288622e1,1.08035591315845370e0
7530,3.76499999999999986e1,1.07652654806083532e2,-1.96659301266405208e2,-8.90066464603216758e1,1.08740055359680343e0
7531,3.76550000000000011e1,1.08147776845840980e2,-1.97159716336271458e2,-8.90119394904304784e1,1.09240178632162599e0
7532,3.76600000000000037e1,1.08375148433688452e2,-1.97387553026149732e2,-8.90124045924612801e1,1.09469846902715617e0
7533,3.76649999999999991e1,1.08347501059987010e2,-1.97355911329977744e2,-8.90084102699907334e1,1.09441920262613146e0
7534,3.76700000000000017e1,1.08151121023451779e2,-1.97151525303235502e2,-8.90004042797837229e1,1.09243556589345236e0
7535,3.76750000000000043e1,1.07927745771755625e2,-1.96919169193258682e2,-8.89914234215030575e1,1.09017925021975381e0
7536,3.76799999999999997e1,1.07833928985112948e2,-1.96819155375534649e2,-8.89852263904217011e1,1.08923160591023183e0
7537,3.76850000000000023e1,1.07971031007035748e2,-1.96959522926295648e2,-8.89884919192599000e1,1.09061647481854296e0
7538,3.76899999999999977e1,1.08308107816237907e2,-1.97309915972993480e2,-8.90018081567555726e1,1.09402129107311019e0
7539,3.76950000000000003e1,1.08668745875925566e2,-1.97687315539402363e2,-8.90185696634767964e1,1.09766409975682389e0
7540,3.77000000000000028e1,1.08824845480859523e2,-1.97853398081778550e2,-8.90285526009190278e1,1.09924086344302552e0
7541,3.77049999999999983e1,1.08635263332020116e2,-1.97661190064098292e2,-8.90259267320781760e1,1.09732589224262744e0
7542,3.77100000000000009e1,1.08129056144452321e2,-1.97142087190541361e2,-8.90130310460890399e1,1.09221268832780116e0
7543,3.77150000000000034e1,1.07480423592877003e2,-1.96477112589515627e2,-8.89966889966386248e1,1.08566084437249488e0
7544,3.77199999999999989e1,1.06907672162853032e2,-1.95893073052792488e2,-8.89854008899394557e1,1.07987547639245496e0
7545,3.77250000000000014e1,1.06562569260635399e2,-1.95546431984392370e2,-8.89838627237569710e1,1.07638958849126665e0
7546,3.77300000000000040e1,1.06464203620626321e2,-1.95455188400247408e2,-8.89909847796210869e1,1.07539599616794268e0
7547,3.77349999999999994e1,1.06505634557730446e2,-1.95508062597403523e2,-8.90024280396730774e1,1.07581449048212563e0
7548,3.77400000000000020e1,1.06509230671451945e2,-1.95524061127655528e2,-8.90148304562035833e1,1.07585081486315093e0
7549,3.77449999999999974e1,1.06284740569545747e2,-1.95310740057798029e2,-8.90259994882522818e1,1.07358323807621958e0
7550,3.77500000000000000e1,1.05663438098307140e2,-1.94699288101954039e2,-8.90358500036468996e1,1.06730745553845585e0
7551,3.77550000000000026e1,1.04513139760221947e2,-1.93556159820947016e2,-8.90430200607250697e1,1.05568828040628238e0
7552,3.77599999999999980e1,1.02758716928426523e2,-1.91802339598765172e2,-8.90436226703386495e1,1.03796683766087394e0
7553,3.77650000000000006e1,1.00423630087550180e2,-1.89458434254285834e2,-8.90348041667356540e1,1.01438010189444627e0
7554,3.77700000000000031e1,9.76848465490514144e1,-1.86698708904481236e2,-8.90138623554298221e1,9.86715621707590085e-1
7555,3.77749999999999986e1,9.48977312546625029e1,-1.83881463228617577e2,-8.89837319739550736e1,9.58562941966287885e-1
7556,3.77800000000000011e1,9.25380870621430631e1,-1.81491766507234274e2,-8.89536794450912112e1,9.34728152142859203e-1
7557,3.77850000000000037e1,9.10641700284499507e1,-1.79999337505730068e2,-8.89351674772801175e1,9.19840101297474289e-1
7558,3.77899999999999991e1,9.07620815891927464e1,-1.79695421841601473e2,-8.89333402524087262e1,9.16788702921138898e-1
7559,3.77950000000000017e1,9.16639770853936255e1,-1.80609970001840935e2,-8.89459929164473095e1,9.25898758438319480e-1
7560,3.78000000000000043e1,9.35767300893163281e1,-1.82543104195264476e2,-8.89663741059481481e1,9.45219495851680080e-1
7561,3.78049999999999997e1,9.61747598971861208e1,-1.85163709349719483e2,-8.89889494525333618e1,9.71462221183698182e-1
7562,3.78100000000000023e1,9.90876572604807393e1,-1.88097675839294908e2,-8.90100185788141687e1,1.00088542687354276e0
7563,3.78149999999999977e1,1.01959242231704295e2,-1.90986602431652074e2,-8.90273601999477791e1,1.02989133567378066e0
7564,3.78200000000000003e1,1.04493340933099120e2,-1.93531653664548202e2,-8.90383127314490821e1,1.05548829225352647e0
7565,3.78250000000000028e1,1.06498719811300177e2,-1.95539172243336282e2,-8.90404524320361048e1,1.07574464455858765e0
7566,3.78299999999999983e1,1.07920255951255854e2,-1.96955035681034872e2,-8.90347797297790180e1,1.09010359546723090e0
7567,3.78350000000000009e1,1.08821093863108814e2,-1.97847154577569114e2,-8.90260607144603000e1,1.09920296831423037e0
7568,3.78400000000000034e1,1.09313402063040911e2,-1.98333101825076767e2,-8.90196997620358559e1,1.10417577841455472e0
7569,3.78449999999999989e1,1.09488104383736456e2,-1.98504861691082652e2,-8.90167573073461966e1,1.10594044832057037e0
7570,3.78500000000000014e1,1.09388988365939170e2,-1.98405331020553149e2,-8.90163426546139789e1,1.10493927642362788e0
7571,3.78550000000000040e1,1.09028158433820835e2,-1.98045290382901413e2,-8.90171319490805786e1,1.10129452963455399e0
7572,3.78599999999999994e1,1.08406227190856271e2,-1.97424486605854867e2,-8.90182594149985960e1,1.09501239586723509e0
7573,3.78650000000000020e1,1.07526738010643683e2,-1.96545026511810562e2,-8.90182885011668787e1,1.08612866677417852e0
7574,3.78699999999999974e1,1.06415285500331919e2,-1.95431096188531370e2,-8.90158106881994513e1,1.07490187374072654e0
7575,3.78750000000000000e1,1.05147507903873006e2,-1.94155522092182338e2,-8.90080141883093319e1,1.06209603943306075e0
7576,3.78800000000000026e1,1.03880367309336847e2,-1.92874106550799866e2,-8.89937392414630182e1,1.04929663948825103e0
7577,3.78849999999999980e1,1.02856899066833435e2,-1.91832827116879344e2,-8.89759280500459084e1,1.03895857643266099e0
7578,3.78900000000000006e1,1.02353639416442775e2,-1.91316604570518507e2,-8.89629651540757322e1,1.03387514562063410e0
7579,3.78950000000000031e1,1.02564145908296652e2,-1.91527168931507646e2,-8.89630230232109938e1,1.03600147382117824e0
7580,3.78999999999999986e1,1.03482572049013243e2,-1.92461098832113834e2,-8.89785267831005910e1,1.04527850554558821e0
7581,3.79050000000000011e1,1.04876236001281939e2,-1.93879508935884331e2,-8.90032729346023928e1,1.05935591920486805e0
7582,3.79100000000000037e1,1.06369317968629147e2,-1.95397604305242538e2,-8.90282863366133910e1,1.07443755523867823e0
7583,3.79149999999999991e1,1.07571041851686076e2,-1.96618912364397289e2,-8.90478705127112136e1,1.08657618032006131e0
7584,3.79200000000000017e1,1.08168451616471216e2,-1.97228303817499892e2,-8.90598522010286757e1,1.09261062238859807e0
7585,3.79250000000000043e1,1.07972991537764742e2,-1.97035795225902831e2,-8.90628036881380893e1,1.09063627815923980e0
7586,3.79299999999999997e1,1.06949081170076298e2,-1.96004017137824263e2,-8.90549359677479657e1,1.08029374919268983e0
7587,3.79350000000000023e1,1.05243274082535095e2,-1.94278047556976617e2,-8.90347734744415220e1,1.06306337457106159e0
7588,3.79399999999999977e1,1.03191570043419901e2,-1.92195881958280040e2,-8.90043119148601392e1,1.04233909134767577e0
7589,3.79450000000000003e1,1.01266000376879575e2,-1.90238920733307623e2,-8.89729203564280482e1,1.02288889269575334e0
7590,3.79500000000000028e1,9.99397782611676888e1,-1.88893013860993534e2,-8.89532355998258453e1,1.00949270970876448e0
7591,3.79549999999999983e1,9.95089241199954984e1,-1.88461887761452147e2,-8.89529636414566482e1,1.00514064767672218e0
7592,3.79600000000000009e1,9.99879760982744727e1,-1.88956264405063479e2,-8.89682883067890060e1,1.00997955654822702e0
7593,3.79650000000000034e1,1.01156802831481400e2,-1.90144943688769501e2,-8.89881408572881014e1,1.02178588718668073e0
7594,3.79699999999999989e1,1.02709861914935544e2,-1.91712452513315981e2,-8.90025905983804364e1,1.03747335267611662e0
7595,3.79750000000000014e1,1.04390914286086826e2,-1.93400937493562736e2,-8.90100232074759106e1,1.05445367965744263e0
7596,3.79800000000000040e1,1.06036263092125964e2,-1.95050459357896329e2,-8.90141962657703658e1,1.07107336456692903e0
7597,3.79849999999999994e1,1.07540257015257282e2,-1.96559297993453100e2,-8.90190409781958181e1,1.08626522237633627e0
7598,3.79900000000000020e1,1.08797878560807334e2,-1.97824816581052545e2,-8.90269380202452112e1,1.09896847031118527e0
7599,3.79949999999999974e1,1.09679044105280013e2,-1.98714919549454152e2,-8.90358754441741382e1,1.10786913237656570e0
7600,3.80000000000000000e1,1.10055395148636919e2,-1.99097248834240617e2,-8.90418536856036980e1,1.11167065806703969e0
7601,3.80050000000000026e1,1.09860460305309346e2,-1.98900725581424496e2,-8.90402652761151501e1,1.10970161924554889e0
7602,3.80099999999999980e1,1.09141509367326051e2,-1.98172555156209739e2,-8.90310457888836879e1,1.10243948855884910e0
7603,3.80150000000000006e1,1.08060099535070862e2,-1.97078072516371122e2,-8.90179729813002609e1,1.09151615691990767e0
7604,3.80200000000000031e1,1.06839771234086072e2,-1.95844676826482640e2,-8.90049055923965682e1,1.07918960842511180e0
7605,3.80249999999999986e1,1.05704352866002367e2,-1.94698089203759650e2,-8.89937363377572836e1,1.06772073602022588e0
7606,3.80300000000000011e1,1.04844143460051058e2,-1.93829023392418918e2,-8.89848799323678605e1,1.05903175212172784e0
7607,3.80350000000000037e1,1.04395666796134847e2,-1.93376755258789643e2,-8.89810884626547960e1,1.05450168480944284e0
7608,3.80399999999999991e1,1.04414123616865510e2,-1.93396705356705155e2,-8.89825817398396453e1,1.05468811734207590e0
7609,3.80450000000000017e1,1.04859692869399623e2,-1.93848183211355689e2,-8.89884903419560658e1,1.05918881686262245e0
7610,3.80500000000000043e1,1.05629882040467578e2,-1.94623207276066751e2,-8.89933252355991726e1,1.06696850545926836e0
7611,3.80549999999999997e1,1.06620765368222536e2,-1.95615466870125431e2,-8.89947015019028953e1,1.07697742796184381e0
7612,3.80600000000000023e1,1.07764829724534025e2,-1.96758435814796059e2,-8.89936060902620341e1,1.08853363358115174e0
7613,3.80649999999999977e1,1.09027069125023871e2,-1.98018982302708508e2,-8.89919131776846370e1,1.10128352651539263e0
7614,3.80700000000000003e1,1.10385374774099276e2,-1.99375824801077272e2,-8.89904500269779959e1,1.11500378559696234e0
7615,3.80750000000000028e1,1.11814440671910120e2,-2.00803720231444743e2,-8.89892795595346229e1,1.12943879466575869e0
7616,3.80799999999999983e1,1.13278682599330978e2,-2.02268331648406530e2,-8.89896490490755525e1,1.14422911716495945e0
7617,3.80850000000000009e1,1.14730475423787468e2,-2.03722460620246068e2,-8.89919851964586002e1,1.15889369114936835e0
7618,3.80900000000000034e1,1.16103731317735992e2,-2.05100175694495960e2,-8.89964443767599676e1,1.17276496280541398e0
7619,3.80949999999999989e1,1.17306811161517089e2,-2.06309765776818779e2,-8.90029546153016895e1,1.18491728445976863e0
7620,3.81000000000000014e1,1.18222915406010003e2,-2.07234209358390217e2,-8.90112939523802140e1,1.19417086268696981e0
7621,3.81050000000000040e1,1.18719865855901958e2,-2.07739258626654674e2,-8.90193927707527166e1,1.19919056420102987e0
7622,3.81099999999999994e1,1.18668321817062946e2,-2.07695136921323154e2,-8.90268151042602085e1,1.19866991734407025e0
7623,3.81150000000000020e1,1.17965800579524426e2,-2.06997718125947472e2,-8.90319175464230455e1,1.19157374322751952e0
7624,3.81199999999999974e1,1.16561215547916987e2,-2.05593804975684179e2,-8.90325894277671921e1,1.17738601563552514e0
7625,3.81250000000000000e1,1.14480273526917756e2,-2.03507649462706070e2,-8.90273759357883137e1,1.15636639926179541e0
7626,3.81300000000000026e1,1.11850040866592536e2,-2.00864988413101230e2,-8.90149475465086937e1,1.12979839259184378e0
7627,3.81349999999999980e1,1.08908115644914929e2,-1.97904691300077900e2,-8.89965756551629710e1,1.10008197621126191e0
7628,3.81400000000000006e1,1.05974692546546649e2,-1.94952513769241449e2,-8.89778212226948000e1,1.07045143986410762e0
7629,3.81450000000000031e1,1.03366430766520907e2,-1.92333597663039313e2,-8.89671668965184068e1,1.04410536127798892e0
7630,3.81499999999999986e1,1.01272645946881823e2,-1.90243425357737010e2,-8.89707794108551866e1,1.02295601966547300e0
7631,3.81550000000000011e1,9.96839847618848864e1,-1.88667710139318814e2,-8.89837253774339274e1,1.00690893698873629e0
7632,3.81600000000000037e1,9.84458356055137926e1,-1.87441688062502010e2,-8.89958524569882172e1,9.94402379853674634e-1
7633,3.81649999999999991e1,9.73962189017565692e1,-1.86396644365268457e2,-8.90004254635118883e1,9.83800190926834017e-1
7634,3.81700000000000017e1,9.64725522479197366e1,-1.85468794954886079e2,-8.89962427069663420e1,9.74470224726461942e-1
7635,3.81750000000000043e1,9.57228705918902563e1,-1.84711771803148736e2,-8.89889012112584794e1,9.66897682746366227e-1
7636,3.81799999999999997e1,9.52374759062923459e1,-1.84222547006820633e2,-8.89850711005282875e1,9.61994706124165155e-1
7637,3.81850000000000023e1,9.50638320031295336e1,-1.84051688079250653e2,-8.89878560761211190e1,9.60240727304338737e-1
7638,3.81899999999999977e1,9.51662818140854654e1,-1.84161032026485685e2,-8.89947502124002199e1,9.61275573879651124e-1
7639,3.81950000000000003e1,9.54504272055277028e1,-1.84451730289212179e2,-8.90013030836844763e1,9.64145729348764635e-1
7640,3.82000000000000028e1,9.58256186381744470e1,-1.84829279524419519e2,-8.90036608862450720e1,9.67935541799741839e-1
7641,3.82049999999999983e1,9.62520929217133130e1,-1.85254244382582073e2,-8.90021514608687596e1,9.72243362845588988e-1
7642,3.82100000000000009e1,9.67409242873097810e1,-1.85741011676322074e2,-8.90000873890122932e1,9.77181053407169542e-1
7643,3.82150000000000034e1,9.73119817747522688e1,-1.86312665301158830e2,-8.90006835264065614e1,9.82949310856083502e-1
7644,3.82199999999999989e1,9.79477871022023834e1,-1.86952741403758296e2,-8.90049543015559124e1,9.89371586890933186e-1
7645,3.82250000000000014e1,9.85849969977936098e1,-1.87595130575276926e2,-8.90101335774833160e1,9.95808050482763774e-1
7646,3.82300000000000040e1,9.91519984325702382e1,-1.88164509003190801e2,-8.90125105706205630e1,1.00153533770272962e0
7647,3.82349999999999994e1,9.96190514653791723e1,-1.88628670853650959e2,-8.90096193882717870e1,1.00625304510484015e0
7648,3.82400000000000020e1,1.00031281635990155e2,-1.89033654985222768e2,-8.90023733492326130e1,1.01041698622212284e0
7649,3.82449999999999974e1,1.00499692047959385e2,-1.89493573974656130e2,-8.89938819266967442e1,1.01514840452484223e0
7650,3.82500000000000000e1,1.01145631731844233e2,-1.90135810520115371e2,-8.89901787882711375e1,1.02167304779640644e0
7651,3.82550000000000026e1,1.02025386171331505e2,-1.91019898081749062e2,-8.89945119104175575e1,1.03055945627607581e0
7652,3.82599999999999980e1,1.03077572707272779e2,-1.92084107639052434e2,-8.90065349317796546e1,1.04118760310376546e0
7653,3.82650000000000006e1,1.04139947230910778e2,-1.93159340123526107e2,-8.90193928926153291e1,1.05191865889808867e0
7654,3.82700000000000031e1,1.05028563876125403e2,-1.94056356653606514e2,-8.90277927774811104e1,1.06089458460732722e0
7655,3.82749999999999986e1,1.05616832089940104e2,-1.94647076483565343e2,-8.90302443936252388e1,1.06683668777717267e0
7656,3.82800000000000011e1,1.05855223429564262e2,-1.94885032252204326e2,-8.90298088226400637e1,1.06924468110670978e0
7657,3.82850000000000037e1,1.05736377430313098e2,-1.94765474729817242e2,-8.90290972995041443e1,1.06804421646780900e0
7658,3.82899999999999991e1,1.05268108368808456e2,-1.94294790160151905e2,-8.90266817913434494e1,1.06331422594756009e0
7659,3.82950000000000017e1,1.04492717995932736e2,-1.93511548252311883e2,-8.90188302563791467e1,1.05548199995891645e0
7660,3.83000000000000043e1,1.03525101360090787e2,-1.92530551023075958e2,-8.90054496629851712e1,1.04570809454637148e0
7661,3.83049999999999997e1,1.02548593262896162e2,-1.91540211600255674e2,-8.89916183373595118e1,1.03584437639289062e0
7662,3.83100000000000023e1,1.01755827559701089e2,-1.90737739041697893e2,-8.89819114819968036e1,1.02783664201718272e0
7663,3.83149999999999977e1,1.01279813459532164e2,-1.90258219439032416e2,-8.89784059795002520e1,1.02302841878315309e0
7664,3.83200000000000003e1,1.01163322924684238e2,-1.90143285984454508e2,-8.89799630597702702e1,1.02185174671398227e0
7665,3.83250000000000028e1,1.01380274855735365e2,-1.90362625495759090e2,-8.89823506400237250e1,1.02404318036096331e0
7666,3.83299999999999983e1,1.01879300045846279e2,-1.90863010658958643e2,-8.89837106131123647e1,1.02908383884693211e0
7667,3.83350000000000009e1,1.02617354976616568e2,-1.91601168937431538e2,-8.89838139608149703e1,1.03653893915774309e0
7668,3.83400000000000034e1,1.03561912281094351e2,-1.92546788537515710e2,-8.89848762564213587e1,1.04607992203125599e0
7669,3.83449999999999989e1,1.04664437405025126e2,-1.93653929096656526e2,-8.89894916916314003e1,1.05721653944469818e0
7670,3.83500000000000014e1,1.05833647212177027e2,-1.94830821991976535e2,-8.89971747797995079e1,1.06902673951693972e0
7671,3.83550000000000040e1,1.06939716650736131e2,-1.95944812057032408e2,-8.90050954062962774e1,1.08019915808824374e0
7672,3.83599999999999994e1,1.07855832795261492e2,-1.96865749886542204e2,-8.90099170912807125e1,1.08945285651779278e0
7673,3.83650000000000020e1,1.08507152104895312e2,-1.97515639716883044e2,-8.90084876119877322e1,1.09603183944338700e0
7674,3.83699999999999974e1,1.08900953122063370e2,-1.97903002478073205e2,-8.90020493560098345e1,1.10000962749558950e0
7675,3.83750000000000000e1,1.09122298573642411e2,-1.98115972000013556e2,-8.89936734263711458e1,1.10224544013780212e0
7676,3.83800000000000026e1,1.09291649438977927e2,-1.98278742347908064e2,-8.89870929089301370e1,1.10395605493917093e0
7677,3.83849999999999980e1,1.09507090653944374e2,-1.98492773964690201e2,-8.89856833107458272e1,1.10613222882772089e0
7678,3.83900000000000006e1,1.09800503821206647e2,-1.98790461883830801e2,-8.89899580626241544e1,1.10909599819400650e0
7679,3.83950000000000031e1,1.10125132794835579e2,-1.99123523835229946e2,-8.89983910403943668e1,1.11237507873571295e0
7680,3.83999999999999986e1,1.10387744765547623e2,-1.99394162703478372e2,-8.90064179379307490e1,1.11502772490452151e0
7681,3.84050000000000011e1,1.10515471136398261e2,-1.99523103278327710e2,-8.90076321419294487e1,1.11631789026664907e0
7682,3.84100000000000037e1,1.10535846198528517e2,-1.99533560927021512e2,-8.89977147284929941e1,1.11652369897503556e0
7683,3.84149999999999991e1,1.10639554250399414e2,-1.99616106164002275e2,-8.89765519136028615e1,1.11757125505453958e0
7684,3.84200000000000017e1,1.11153949283190201e2,-2.00110048230896780e2,-8.89560989477065789e1,1.12276716447666880e0
7685,3.84250000000000043e1,1.12365469234737574e2,-2.01320227997257120e2,-8.89547587625195462e1,1.13500473974482396e0
7686,3.84299999999999997e1,1.14269154493318510e2,-2.03250217816994393e2,-8.89810633236758832e1,1.15423388377089409e0
7687,3.84350000000000023e1,1.16471718560256321e2,-2.05493060904521627e2,-8.90213423442653067e1,1.17648200565915473e0
7688,3.84399999999999977e1,1.18365040880835849e2,-2.07419622068194997e2,-8.90545811873591475e1,1.19560647354379657e0
7689,3.84450000000000003e1,1.19409994856822181e2,-2.08481180828240326e2,-8.90711859714181458e1,1.20616156421032517e0
7690,3.84500000000000028e1,1.19303250222599772e2,-2.08375810449227913e2,-8.90725602266281413e1,1.20508333558181580e0
7691,3.84549999999999983e1,1.17979023698796283e2,-2.07044180936449749e2,-8.90651572376534659e1,1.19170731008885133e0
7692,3.84600000000000009e1,1.15537735915405818e2,-2.04590598127711985e2,-8.90528622123061666e1,1.16704783752935159e0
7693,3.84650000000000034e1,1.12181483246766589e2,-2.01219036566317016e2,-8.90375533195504261e1,1.13314629542188472e0
7694,3.84699999999999989e1,1.08182469775101467e2,-1.97201615355490475e2,-8.90191455803890079e1,1.09275221995051997e0
7695,3.84750000000000014e1,1.03873362568803799e2,-1.92871490875368153e2,-8.89981283065643538e1,1.04922588453337173e0
7696,3.84800000000000040e1,9.96368494251618557e1,-1.88612302683965737e2,-8.89754532588038813e1,1.00643282247638233e0
7697,3.84849999999999994e1,9.58771627285826469e1,-1.84832567562682868e2,-8.89554048341002215e1,9.68456189177602456e-1
7698,3.84900000000000020e1,9.29630787587590106e1,-1.81904375242273403e2,-8.89412964835143924e1,9.39020997563222326e-1
7699,3.84949999999999974e1,9.11624387372263385e1,-1.80098302224623950e2,-8.89358634873976115e1,9.20832714517437756e-1
7700,3.85000000000000000e1,9.06056956093450196e1,-1.79543810343522750e2,-8.89381147341777307e1,9.15209046559040562e-1
7701,3.85050000000000026e1,9.12837926959819725e1,-1.80231489399331252e2,-8.89476967033492798e1,9.22058512080625947e-1
7702,3.85099999999999980e1,9.30507351088458279e1,-1.82016373655435473e2,-8.89656385465896449e1,9.39906415240866933e-1
7703,3.85150000000000006e1,9.56099490615551275e1,-1.84602609557921795e2,-8.89926604963666676e1,9.65757061227829561e-1
7704,3.85200000000000031e1,9.85226018499200507e1,-1.87545527445686957e2,-8.90229255957669068e1,9.95177796463838860e-1
7705,3.85249999999999986e1,1.01300844195042771e2,-1.90346777716270680e2,-8.90459335212279086e1,1.02324085045497748e0
7706,3.85300000000000011e1,1.03552323329754117e2,-1.92608124181836587e2,-8.90558008520824700e1,1.04598306393691032e0
7707,3.85350000000000037e1,1.05075510900713866e2,-1.94128173907092133e2,-8.90526630063782676e1,1.06136879697690767e0
7708,3.85399999999999991e1,1.05860916783971746e2,-1.94903082492149878e2,-8.90421657081781319e1,1.06930218973708824e0
7709,3.85450000000000017e1,1.06024327863160636e2,-1.95054815329555055e2,-8.90304874663944190e1,1.07095280669859227e0
7710,3.85500000000000043e1,1.05716067664457739e2,-1.94738138414300664e2,-8.90220707498429249e1,1.06783906731775491e0
7711,3.85549999999999997e1,1.05054515703560966e2,-1.94071718875000784e2,-8.90172031714398173e1,1.06115672427839369e0
7712,3.85600000000000023e1,1.04120477006812678e2,-1.93132979107260041e2,-8.90125021004473638e1,1.05172198996780475e0
7713,3.85649999999999977e1,1.02993924390116888e2,-1.91999146266772016e2,-8.90052218766551277e1,1.04034267060724139e0
7714,3.85700000000000003e1,1.01776141395592632e2,-1.90773712330981169e2,-8.89975709353885378e1,1.02804183227871349e0
7715,3.85750000000000028e1,1.00569901528174256e2,-1.89562915119109789e2,-8.89930135909355329e1,1.01585759119367935e0
7716,3.85799999999999983e1,9.94458403507006636e1,-1.88436763459917131e2,-8.89909231092164674e1,1.00450343788586527e0
7717,3.85850000000000009e1,9.84428591531533499e1,-1.87431666050682708e2,-8.89888068975293578e1,9.94372314678316660e-1
7718,3.85900000000000034e1,9.76006254187281712e1,-1.86585526391311618e2,-8.89849009725834463e1,9.85864903219476507e-1
7719,3.85949999999999989e1,9.69837236602600683e1,-1.85963452855092271e2,-8.89797291948322027e1,9.79633572325859237e-1
7720,3.86000000000000014e1,9.66705996602232602e1,-1.85646944782723949e2,-8.89763451225006889e1,9.76470703638618764e-1
7721,3.86050000000000040e1,9.67137818889538039e1,-1.85690231137024540e2,-8.89764492480707361e1,9.76906887767210130e-1
7722,3.86099999999999994e1,9.71167459132941815e1,-1.86095644412443932e2,-8.89788984991497500e1,9.80977231447415998e-1
7723,3.86150000000000020e1,9.78496676803705299e1,-1.86830557438296267e2,-8.89808897579257376e1,9.88380481619904327e-1
7724,3.86199999999999974e1,9.88843655716458869e1,-1.87864665279609540e2,-8.89802997079636526e1,9.98831975471170530e-1
7725,3.86250000000000000e1,1.00213215817673600e2,-1.89192235024474513e2,-8.89790192068009134e1,1.01225470522902627e0
7726,3.86300000000000026e1,1.01826585057257716e2,-1.90807560458182706e2,-8.89809754009249900e1,1.02855136421472437e0
7727,3.86349999999999980e1,1.03663794465475107e2,-1.92652224326099343e2,-8.89884298606242368e1,1.04710903500479913e0
7728,3.86400000000000006e1,1.05587361285250665e2,-1.94586912793016040e2,-8.89995515077653749e1,1.06653900288131975e0
7729,3.86450000000000031e1,1.07403778650088242e2,-1.96414553747566742e2,-8.90107750974785006e1,1.08488665303119447e0
7730,3.86499999999999986e1,1.08917574014860264e2,-1.97936370634999236e2,-8.90187966201389713e1,1.10017751530161889e0
7731,3.86550000000000011e1,1.09981039114000836e2,-1.99003868825599682e2,-8.90228297115988454e1,1.11091958701010940e0
7732,3.86600000000000037e1,1.10512381618070847e2,-1.99535784968468334e2,-8.90234033503974871e1,1.11628668301081668e0
7733,3.86649999999999991e1,1.10488856728007107e2,-1.99510939828183041e2,-8.90220831001759336e1,1.11604905785865771e0
7734,3.86700000000000017e1,1.09925656787925533e2,-1.98946340260364025e2,-8.90206834724384919e1,1.11036016957500538e0
7735,3.86750000000000043e1,1.08854033879727453e2,-1.97874435887458873e2,-8.90204020077314198e1,1.09953569575482279e0
7736,3.86799999999999997e1,1.07305658467924232e2,-1.96327174942636077e2,-8.90215164747118450e1,1.08389554008004274e0
7737,3.86850000000000023e1,1.05310345240565624e2,-1.94333014465492710e2,-8.90226692249270855e1,1.06374086101581433e0
7738,3.86899999999999977e1,1.02916058180324299e2,-1.91936715568944948e2,-8.90206573886206485e1,1.03955614323559908e0
7739,3.86950000000000003e1,1.00234097132735599e2,-1.89245085128277168e2,-8.90109879955415693e1,1.01246562760338987e0
7740,3.87000000000000028e1,9.74925900576282345e1,-1.86484356063824379e2,-8.89917660061961442e1,9.84773636945739717e-1
7741,3.87049999999999983e1,9.50538808093521368e1,-1.84020708049668798e2,-8.89668272403166611e1,9.60140210195476129e-1
7742,3.87100000000000009e1,9.33493607241636880e1,-1.82294903736646347e2,-8.89455430124826592e1,9.42922835597613029e-1
7743,3.87150000000000034e1,9.27425991303565951e1,-1.81679001967806471e2,-8.89364028374498758e1,9.36793930609662540e-1
7744,3.87199999999999989e1,9.34083729060187125e1,-1.82348385258628269e2,-8.89400123526095570e1,9.43518918242613247e-1
7745,3.87250000000000014e1,9.53043734946068781e1,-1.84257667252886449e2,-8.89532937582795711e1,9.62670439339463391e-1
7746,3.87300000000000040e1,9.82145551287558760e1,-1.87187147068025922e2,-8.89725919392700462e1,9.92066213421776477e-1
7747,3.87349999999999994e1,1.01801366230254487e2,-1.90796629969038207e2,-8.89952637387837200e1,1.02829662858842918e0
7748,3.87400000000000020e1,1.05658262756304296e2,-1.94675280782865286e2,-8.90170180265609901e1,1.06725517935660896e0
7749,3.87449999999999974e1,1.09379123489416173e2,-1.98412728576388702e2,-8.90336050869725284e1,1.10483963120622408e0
7750,3.87500000000000000e1,1.12632019210502150e2,-2.01674616802082596e2,-8.90425975915804457e1,1.13769716374244600e0
7751,3.87550000000000026e1,1.15203438956010530e2,-2.04247102300945954e2,-8.90436633449354247e1,1.16367110056576295e0
7752,3.87599999999999980e1,1.16999775854860260e2,-2.06039007168371512e2,-8.90392313135112516e1,1.18181591772586114e0
7753,3.87650000000000006e1,1.18027897183542834e2,-2.07058647972041882e2,-8.90307507884990486e1,1.19220098165194788e0
7754,3.87700000000000031e1,1.18369119761668799e2,-2.07389164636489483e2,-8.90200448748206838e1,1.19564767436029085e0
7755,3.87749999999999986e1,1.18151855091476548e2,-2.07160654629967894e2,-8.90087995384913455e1,1.19345308173208631e0
7756,3.87800000000000011e1,1.17526201588262566e2,-2.06524507810541394e2,-8.89983062222788277e1,1.18713334937638959e0
7757,3.87850000000000037e1,1.16645747232390676e2,-2.05634207793872207e2,-8.89884605614815314e1,1.17823987103424921e0
7758,3.87899999999999991e1,1.15658035243150849e2,-2.04637603349360290e2,-8.89795681062094417e1,1.16826298225404890e0
7759,3.87950000000000017e1,1.14694058279905164e2,-2.03667125776341550e2,-8.89730674964363857e1,1.15852584121116320e0
